"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27"
"14" 0.561205834173158 0 0 0 0 -0.979934834312968 -0.222091984062828 0.299330147081094 0 0 0 0.724975217357219 0 0 0.152643807578196 0 0 0 -0.342853941687865 0 -0.717588691972214 0.173874372842178 0 -0.0761477360401925 0 0 0
"15" 0.436702307553319 0 0 0 0 -0.829305907412016 -0.0791055230876451 0.176675076065574 0 0 0 0.551953627667409 0 0.0531855667038078 0.149366083480932 0 0 0 -0.316263116070001 0 -0.610776508306737 0.167717789559215 0 -0.144345238201164 0 0 0
"16" 0.486719259958008 0 0 0 0 -0.890129061160392 -0.247103487766554 0.185186041994414 0 0 0 0.582519444824925 0.135694819565155 0.0466282957752129 0.1165573344693 0 0 0 -0.299863355293542 0 -0.658319762801662 0.161668081771801 0 -0.120717108555967 0 0 0
"17" 0.44643624074513 0 0 0 0 -0.525641466490455 0.00199167586139205 0.372999653247242 0 0 0 0.241920014818046 -0.276138205957789 0 0.17930003316356 0 0 0 -0.305834595832644 0 -0.623057122200067 0.151692016857067 0 -0.135690518409292 0 0 0
"18" 0.484276816164351 0 0 0 0 -0.718552583102212 -0.0841295410671405 0.296787098319281 0 0 0 0.428929028813369 -0.123428602374943 0 0.195263795771309 0 0 0 -0.336075635036608 0 -0.651192721570685 0.153131963205534 0 -0.116671093835882 0 0 0
"19" 0.529478527644662 0 0 0 0 -0.720138550012637 -0.236732228177972 0.141733677845803 0 0 0 0.436966816284614 0.146314827474698 0 0.0664665139915559 0 0 0 -0.177062646143205 0 -0.696798232730537 0.092020276762862 0 -0.103830960866503 0 0 0
"20" 0.488194005238789 0 0 0 0 -0.837260791985559 0.0635380087011972 0.512097809888622 0 0 0 0.545178563117176 -0.471345475098911 0 0.266687290659749 0 0 0 -0.467048370469642 0 -0.631848858615829 0.179360851181657 0 -0.113136867429815 0 0 0
"21" 0.469602022051212 0 0 0 0 -0.652970433396815 0.139581651801891 0.555534292552106 0 0 0 0.341081284528795 -0.569412003291237 0 0.217010359504819 0 0 0 -0.385330510013387 0 -0.649748386775565 0.181888691889495 0 -0.10049498078759 0 0 0
"22" 0.521681442729377 0 0 0 0 -0.442551519380502 -0.123341347219597 0.290656450163277 0 0 0 0.171817837870705 -0.066762166627839 0 0.120907788570797 0 0 0 -0.273330068276112 0 -0.716906362598943 0.165194143802105 0 -0.110318815425858 0 0 0
"23" 0.435499554872304 0 0 0 0 -0.819501202615189 -0.154481012193224 0.168038688210416 0 0 0 0.555117237080785 0.0409995570570807 0 0.168563216259683 0 0 0 -0.337370978209635 0 -0.597809474137172 0.184877789534897 0 -0.0969617705415652 0 0 0
"24" 0.525292780142098 0 0 0 0 -0.728532849020433 -0.254144312674285 0.0758438549907116 0 0 0 0.450775065114664 0.21206933893444 0 0.0840719612223589 0 0 0 -0.212868453776375 0 -0.656597318801292 0.141009790665357 0 -0.1194785083714 0 0 0
"25" 0.534609269729055 0 0 0 0 -0.727830000680612 -0.0599173186139191 0.366962107547651 0 0 0 0.439130561380631 -0.256306340947102 0 0.194634700168198 0 0 0 -0.345389200092158 0 -0.632345821718827 0.146708924584476 0 -0.158937311388152 0 0 0
"26" 0.656891091467833 0 0 0 0 -0.644928890168998 -0.234566743512012 0.238108716590594 0 0 0 0.338091556028207 0.0452162378475705 0.00310023124778476 0.0142432917005959 0 0 0 -0.163964942776254 0 -0.78693329132492 0.0942470175514796 0 -0.0821084015621193 0 0 0
"27" 0.571914354866905 0 0 0 0 -0.680866632662555 -0.359770046098231 0.0906105398883847 0 0 0 0.395273627070933 0.310322807920926 0 0.104100387667733 0 0 0 -0.265553174162785 0 -0.722124897813552 0.174181609567251 0 -0.0872941605133973 0 0 0
"28" 0.518158386179476 0 0 0 0 -0.974224678940579 -0.130523530496868 0.205027861617314 0 0 0 0.679609344136235 0.00670917147273239 0 0.104233013550312 0 0 0 -0.239424372602165 0 -0.704663428559646 0.13311413306286 0 -0.120192027748786 0 0 0
"29" 0.49102869634149 0 0 0 0 -0.861263055217346 -0.207714104592556 0.238427066281898 0 0 0 0.571798217799939 0 0 0.121392301452952 0 0 0 -0.262187236122568 0 -0.601394005930225 0.140261758390196 0 -0.144952507916744 0 0 0
"30" 0.589386934554601 0 0 0 0 -0.383467793817668 -0.14588540771237 0.228730634580188 0 0 0 0.104897914331131 0 0 0.179770153218183 0 0 0 -0.314371845979954 0 -0.767838403015471 0.124156407072114 0 -0.101852793516089 0 0 0
"31" 0.5055077523977 0 0 0 0 -0.531224842183045 -0.238842577393256 0.189193044512096 0 0 0 0.268533963734978 0.136905627085802 -0.0103023154067867 0.0798088353484701 0 0 0 -0.207599804652745 0 -0.700748814559254 0.167687663318649 0 -0.11041731557183 0 0 0
"32" 0.425735123004493 0 0 0 0 -0.406705962314276 -0.0533324758058769 0.245980573752515 0 0 0 0.0949893771368892 -0.100942118227296 0.0042159698931574 0.127440606972299 0 0 0 -0.271779678780304 0 -0.598352831349211 0.128297482106158 0 -0.156079858901954 0 0 0
"33" 0.493891272608463 0 0 0 0 -0.911548789561256 -0.215318580276106 0.161736492060991 0 0 0 0.631526822897063 0.0929630346636199 0 0.120311252835669 0 0 0.00525839288326604 -0.225161833132531 0 -0.642979022722817 0.139377240993123 0 -0.168402497190811 0 0 0
"34" 0.406023499066384 0 0 0 0 -0.374911302644431 -0.0106692040040523 0.324518935434769 0 0 0 0.070436022890188 -0.193438954773436 0 0.25566592698215 0 0 0.013456587328083 -0.378630476852165 0 -0.599224799330787 0.164073879722003 -0.00252338988437569 -0.173107021274683 0 0 0
"35" 0.528546075421456 0 0 0 0 -0.638839136743951 0 0.362270816487345 0 0 0 0.356666349739799 -0.263639372305067 0.0211264384496716 0.114057803660197 0 0 0 -0.238084621942879 0 -0.700886655415538 0.126009617318382 0 -0.146148932423483 0 0 0
"36" 0.522931876346964 0 0 0 0 -0.762590463549052 0 0.504366967732317 0 0 0 0.471411751990062 -0.384961211979556 -0.00348134440626016 0.288510017972175 0 0 0 -0.460907533420238 0 -0.688562849952198 0.183495478299074 0 -0.110303355284216 0 0 0
"37" 0.423926110582602 0 0 0 0 -0.933159084074098 -0.156380820161786 0.110487878666303 0 0 0 0.643510671791952 0.114275281111412 0 0.12941134283591 0 0 0 -0.267822951170737 0 -0.593960287729543 0.151295242875503 -0.0445233529721243 -0.0864527231589865 0 0 0
"38" 0.449457481049518 0 0 0 0 -0.585092980006397 0.0503498768366849 0.446858874209459 0 0 0 0.337933569527371 -0.375813188162724 -0.015469159010632 0.232295815612525 0 0 0 -0.399798967506177 0 -0.645379211629737 0.181760623313307 -0.022333231446562 -0.116927519715726 0 0 0
"39" 0.471174435563134 0 0 0 0 -0.593051349833733 -0.0842772079967892 0.293200546489407 0 0 0 0.318625912371233 -0.161136504841292 0 0.164039394646489 0 0 0 -0.26671705307759 0 -0.608701716165533 0.139401697204463 0 -0.148382952641156 0 0 0
"40" 0.500242448970975 0 0 0 0 -0.577629646462418 -0.306056240452719 0.126211107887763 0 0 0 0.342747552686324 0.278348885475471 0 0.0896313362179197 0 0 0 -0.229141703669102 0 -0.698952863936254 0.117501424642981 0 -0.0984416238030178 0 0 0
"41" 0.485285196517882 0 0 0 0 -0.526564533698924 -0.0283240002915363 0.458984341621026 0 0 0 0.241626063199296 -0.299853883534334 0 0.193159680644344 0 0 -0.0339491808545915 -0.353663440157215 0 -0.692838783671831 0.168899508577636 -0.0621751235346984 -0.0502025834063851 0 0 0
"42" 0.498637810035001 0 0 0 0 -0.505700857033862 0 0.464458663651058 0 0 0 0.186209855816994 -0.358350626354228 0 0.224833086182839 0 0 0.0430606556158807 -0.412762884822818 0 -0.66606865635859 0.18710729993636 0.0374636727761932 -0.178065676228929 0 0 0
"43" 0.559131547912954 0 0 0 0 -0.575585748396782 0 0.465598005235787 0 0 0 0.302904439694597 -0.354751131779694 0 0.239103397221658 0 0 0 -0.404657482026372 0 -0.72644198185821 0.166344793451852 -0.0290877021103739 -0.0777942291327719 0 0 0
"44" 0.493759471210071 0 0 0 0 -0.753374706424456 -0.131378488280661 0.15944752340965 0 0 0 0.456442608225301 0.030620911327294 0 0.0636535214209589 0 0 0 -0.192741248825711 0 -0.630158851256433 0.147511037445906 -0.0143566898205403 -0.0999317688452572 0 0 0
"45" 0.443808326432481 0 0 0 0 -0.408498104492336 -0.0854653586987788 0.22073036427371 0 0 0 0.123191126046541 0 0 0.20391730209806 0 0 0 -0.310653306061882 0 -0.67040924659422 0.154202920333871 -0.00873113575257336 -0.13499263106298 0 0 0
"46" 0.456884992812094 0 0 0 0 -0.62167437557674 -0.113011780617014 0.247382920810452 0 0 0 0.32779043333275 0 -0.00178778564409341 0.0755894810461429 0 0 0 -0.193637709957354 0 -0.668019599995937 0.110697001664457 -0.0787631413577133 -0.0380456726389189 0 0 0
"47" 0.436987311168422 0 0 0 0 -0.84528577529465 -0.118982733334319 0.226113856186003 0 0 0 0.576565239433674 0 -0.02962890469943 0.213529030968086 0 0 0 -0.312374003731674 0 -0.652299498878373 0.142702080800327 0.00419190904137336 -0.142807816342624 0 0 0
"48" 0.575901454905312 0 0 0 0 -0.815708883771764 -0.116916635168144 0.211899381618076 0 -0.00633820684122759 0 0.518194409460287 0 -0.0383018113737335 0.157147366629727 0 0 0 -0.240985010147047 0 -0.741825764701531 0.105638893293519 0 -0.0774730366633103 0 0 0
"49" 0.520261160851684 0 0 0 0 -0.613382492252725 -0.169080397044652 0.264041675097946 0 0 0 0.318901589933063 0 0.016135494359886 0.120412539485804 0 0 0 -0.263865354909999 0 -0.706293683035096 0.14638811818805 0 -0.141948490825871 0 0 0
"50" 0.544967107586702 0 0 0 0 -0.293700382753414 -0.158075910644331 0.273739590496401 0 0 0 0.0236343791630491 0 0 0.110937949458113 0 0 0 -0.246789111585658 0 -0.761402733585212 0.137412082937263 -0.0429457360243788 -0.0809207510397248 0 0 0
"51" 0.558288584438933 0 0 0 0 -0.277744849879313 -0.131968276228606 0.22482238739455 0 0 0 0 0 0 0.0578697348809243 0 0 0 -0.188786172220326 0 -0.722234040706153 0.102619308284115 -0.0774716838190482 -0.0192512307093478 0 0 0
"52" 0.480654139772833 0 0 0 0 -0.284705797451459 -0.0595327486416809 0.0934797147624538 0 0 0 0 0 0 0.0975184935091099 0 0 0 -0.172801866940648 0 -0.628221571163946 0.119762426526812 -0.0683691558686054 -0.0434744407483132 0 0 0
"53" 0.467934003674431 0 0 0 0 -0.257311359372089 -0.129591735935588 0.224155460855631 0 -0.019524264343025 0 0 0 0 0.0811209632232747 0 0 0 -0.166641128572666 0 -0.670458312552222 0.130587400402314 -0.00675374392557828 -0.130098365751569 0 0 0
"54" 0.448021394905922 0 0 0 0 -0.299440915085325 -0.0625790933731676 0.162269351838785 0 -0.0319427539116225 0 0 0 0 0.16376126440389 0 0 0 -0.267618733582087 0 -0.626613384692043 0.18123823518554 0 -0.129259988604446 0 0 0
"55" 0.493211111624261 0 0 0 0 -0.444612655097746 -0.137466926360938 0.255235868853795 0 0.0160825795931932 0 0.173626090345895 0 0 0.110568369823876 0 0 0 -0.240093407890376 0 -0.70101994278362 0.108593657332175 0 -0.127991820228392 0 0 0
"56" 0.504303435460635 0 0 0 0 -0.778564946282499 -0.153012928395045 0.231402131585573 0 0 0 0.463045209145237 0 0.045310745655565 0.0507883523358383 0 0 0 -0.196941567526494 0 -0.6783915041675 0.139956642199572 0 -0.181416258825136 0 0 0
"57" 0.428157033256996 0 0.230121393329942 0 0 -0.56445184966142 -0.155814779486184 0.312901088418892 0 0 0 0.2758449350129 0 0.0717696947714098 0.103906652499798 0 0 0 -0.31453798734974 0 -0.657533388866288 0.14120009447209 -0.00592054241535806 -0.384137395360656 0 0 0
"58" 0.562413342308365 0 -0.121719646159153 0 0 -0.703575819230198 -0.174049637240511 0.269163486309415 0 0 0 0.408118356640347 0 0.0178547544291078 0.158469025232702 0 0 0 -0.287937631484145 0 -0.731810406958671 0.153920542668854 0 -0.0189287015487936 0 0 0
"59" 0.552054010896891 0 -0.129052140789876 0 0 -0.567740827764923 -0.165591647973425 0.246247308164036 0 0 0 0.290796545306224 0 0 0.119447233975542 0 0 0 -0.251908260922821 0 -0.718872667118809 0.158416561387778 0 0 0 0 0
"60" 0.466486251647905 0 -0.162156107431335 0 0 -0.551773706658346 -0.12146407037269 0.242592769914378 0 0 0 0.281726999405485 0 0 0.15414034008332 0 0 0 -0.295573696229246 0 -0.667277347339238 0.167127101128212 0.0196873935941631 0 0 0 0
"61" 0.569745659962696 0 -0.0679862056684309 0 0 -0.720657362860917 -0.16630119272509 0.334998049810607 0 0 0 0.449987692122554 0 0.0250348442203747 0.180911439102921 0 0 0 -0.369859477778659 0 -0.816443003343388 0.163150407321603 0 0 0 0 0
"62" 0.432175417206247 0 -0.131184536773526 0 0 -0.671561517819344 -0.0824697677938107 0.195555536572719 0 0 0 0.398408927616452 0 0 0.204491316387168 0 0 0 -0.307789226146751 0 -0.649015545482047 0.166314048075247 0 0 0 0 0
"63" 0.496644676988941 0 -0.00936777660087709 0 0 -1.10662604069145 -0.181070484579466 0.295242975034698 0 0 0 0.836161620743593 0 0 0.120231920768842 0 0 0 -0.279754079292446 0 -0.699540797417611 0.139898722585181 0 -0.10260966190807 0 0 0
"64" 0.485746104946684 0 -0.0909956789141009 0 0 -0.638894893111838 -0.148004319627071 0.285483385132247 0 0 0 0.351955277491855 0 0 0.0594678534939157 0 0 0 -0.181138237338075 0 -0.741598058402362 0.11626731361966 0 -0.0244101909610188 0 0 0
"65" 0.42935608798891 0 -0.216231894329018 0 0 -0.865604612537943 -0.107816427615417 0.237674602059781 0 0 0 0.595543995830097 0 0 0.185055203655122 0 0 0 -0.324031220732913 0 -0.647212476680006 0.202197437053049 0 0.089637215168761 0 0 0
"66" 0.546921362080778 0 0.0917682091208727 0 0 -0.831093175097219 -0.176568706164377 0.27612575991268 0 0 0 0.561617332865797 0 0 0.122479280123814 0 0 0 -0.266936058866388 0 -0.728210946358457 0.13187185200577 0 -0.210853774659054 0 0 0
"67" 0.521233399909645 0 0.21484314577965 0 0 -0.728063504924604 -0.207720119001117 0.312053736443315 0 0 0 0.450718536848058 0 0 0.149678835058769 0 0 0 -0.295577062687402 0 -0.722042350055034 0.119893863761569 0 -0.334615933769684 0 0 0
"68" 0.529896724954531 0 -0.18619650044261 0 0 -0.865129500016695 -0.3434258073238 0.0735813594990336 0 0 0 0.577663687003461 0.345292306413806 0 0.0583367482435751 0 0 0 -0.23178648872195 0 -0.710692393131748 0.172119245033701 0 0.10283019850361 0 0 0
"69" 0.564201618318098 0 0.29329580706431 0 0 -0.59536802235413 -0.336829055137014 0.172923865066033 0 0 0 0.321783993286787 0.229052591424582 0 0.114171890113153 0 0 0 -0.24589150787146 0 -0.739660081547697 0.122546587575734 0 -0.413713707249716 0 0 0
"70" 0.529923440484083 0 -0.0434461001678607 0 0 -0.551304115553287 0.0815640642204825 0.549916663908632 0 0 0 0.262437450871807 -0.506761028588285 0 0.209111760206064 0 0 0 -0.346604148157026 0 -0.709164304266885 0.154578469730292 0 -0.0588838492369769 0 0 0
"71" 0.533275149704135 0 0.0454051072400566 0 0 -0.791168393198313 -0.0876783292904292 0.361047399105045 0 0 0 0.512096466629323 -0.169435053884414 0 0.149137666738625 0 0 0 -0.34895589447974 0 -0.732603647045165 0.176312732646114 0 -0.132599571848877 0 0 0
"72" 0.520754116488058 0 0.088804803277314 0 0 -0.450573274181858 -0.0135317980476549 0.333111204099172 0 0 0 0.164877684904919 -0.235731705392485 0.0107379867898291 0.141614918974479 0 0 0 -0.261506015847395 0 -0.697102976077668 0.137575040238151 0 -0.233452312231786 0 0 0
"73" 0.582231374138258 0 0.0378560958164745 0 0 -0.496999820072879 0 0.47991242160409 0 0 0 0.212450480990387 -0.35326599383183 0.0107951525899801 0.228480435622211 0 0 0 -0.367598596958137 0 -0.776163559590975 0.167662773011485 0 -0.143319671509983 0 0 0
"74" 0.495457280878229 0 0.125789222223795 0 0 -0.650048825711641 0 0.436224537359611 0 0 0 0.355299739340109 -0.318113011489779 0 0.236564895803093 0 0 0 -0.376349033447591 0 -0.665200262203473 0.153777347020569 0 -0.263229845164687 0 0 0
"75" 0.531505317712837 0 0.0866897202304644 0 0 -0.830585471657624 -0.264919406855769 0.0657502300128465 0 0 0 0.56977312816136 0.251396451624768 0 0.0859196812170956 0 0 0 -0.173515688522291 0 -0.693613161940857 0.141041980928807 0 -0.218634357266474 0 0 0
"76" 0.633599167240333 0 -0.0428131521674736 0 0 -0.574923190575142 -0.0436253562489422 0.432149729981416 0 0 0 0.287959997082817 -0.283264440527194 0 0.203781874093269 0 0 0 -0.372825871959097 0 -0.776040360869589 0.12202004414295 0 -0.0176840571758799 0 0 0
"77" 0.518526810336866 0 0.0455842609219409 0 0 -0.907127943852895 -0.22395292480513 0.136320968436819 0 0 0 0.618633321124952 0.156587967484206 0 0.161998041976758 0 0 0 -0.283839856278317 0 -0.694514928219539 0.131473772782854 0 -0.170723310475984 0 0 0
"78" 0.538663103489139 0 -0.0158104039987731 0 0 -0.558645537113203 -0.276244143490716 0.143936031257449 0 0 0 0.281165005107407 0.162369439748749 0 0.0632681488870772 0 0 0 -0.169995952297917 0 -0.655133152293975 0.101266800470723 0 -0.123875908869285 0 0 0
"79" 0.526661621614936 0 -0.00862211663794523 0 0 -0.47529911766526 -0.326243803565104 0.0971244439859649 0 0 0 0.202914090621645 0.288349130460629 0 0.167614132474001 0 0 0 -0.331877946695304 0 -0.663266349458805 0.178421762427942 0 -0.114568001738612 0 0 0
"80" 0.510318513759795 0 0 0 0 -0.467175453754228 -0.12268793347294 0.289946817363307 0 0 0 0.189296615404111 -0.0346641329523915 0 0.175554784739852 0 0 0 -0.325986153032157 0 -0.714955951446729 0.183313488581033 0 -0.126502871720648 0 0 0
"81" 0.516637464373282 0 0 0 0 -0.495802618108044 0.0354368841821139 0.603891182000028 0 0 0 0.229696730633824 -0.484768569290781 0 0.199330755986727 0 0 0 -0.376526617267254 0 -0.728834040658603 0.19225557677704 0 -0.108571914435857 0 0 0
"82" 0.474371639416646 0 0.0855876245303788 0 0 -0.323341315990789 0 0.357997669204841 0 0 -0.0614974501085008 0.0687080479345259 -0.254501244781879 0 0.174993747963426 0 0 0 -0.298663807952993 0 -0.680942212720604 0.13231526570267 0 -0.219146011705511 0 0 0
"83" 0.424492187365185 0 0.0785519878583879 0 0 -0.50612549171813 0 0.347178831625603 0 0 0 0.241046979282023 -0.207539386664013 0 0.168312673230836 0 0 0 -0.304465850896003 0 -0.652705315373529 0.161948790786925 0 -0.207817329266231 0 0 0
"84" 0.50515888732713 0 -0.113737893696383 0 0 -0.430491743523752 0 0.463498995066348 0 0 0 0.167349971820426 -0.3457668177749 0 0.208116146428838 0 0 0 -0.348862079328875 0 -0.683694320773528 0.182096232473917 0 -0.0235984042236912 0 0 0
"85" 0.501571331836172 0 0.211450614146674 0 0 -0.600518950839532 0 0.406312663621546 0 0 0 0.302106505880983 -0.283148508496077 0 0.146020696485664 0 0 0 -0.279981468626605 0 -0.704683638274728 0.119509312022996 0 -0.314076992148727 0 0 0
"86" 0.52417087922612 0 -0.0786616558393826 0 0 -0.675796454201337 0 0.384253784700929 0 0 0 0.375695269527311 -0.263501298848485 0 0.246953339169442 0 0 0 -0.391811224665046 0 -0.721948318636185 0.199428562295313 0 -0.0383839746002909 0 0 0
"87" 0.52648910772866 0 0.279074898053242 0 0 -0.613546271228325 0 0.52918067191229 0 0 0 0.323415897460169 -0.350732420378177 0 0.222601071484564 0 0 0 -0.393802589222394 0 -0.76078521230723 0.142196034449365 0 -0.391606372692822 0 0 0
"88" 0.438470938243989 0 0.0765345330734708 0 0 -0.828351182500399 0 0.360580162567233 0 0 0 0.534478859233401 -0.234613201881651 0 0.0805417345403006 0 0 0 -0.187393797723536 0 -0.663817624954668 0.118319596046497 0 -0.196448026925621 0 0 0
"89" 0.475698594946725 0 0.118451702652207 0 0 -0.591510652617211 0 0.381082143196664 0 0 0 0.300392263459314 -0.267848063592204 0 0.203531078688297 0 0 0 -0.343039051883621 0 -0.642587763764473 0.13720830954306 0 -0.258181213525351 0 0 0
"90" 0.406200376689414 0 -0.11263278343885 0 0 -0.939464449239106 0 0.303170382659399 0 0 0 0.667218971963643 -0.178867605256918 0 0.185456496591629 0 0 0 -0.305583678524705 0 -0.59364649345034 0.150518376350792 0 -0.0460842138628251 0 0 0
"91" 0.446181633335078 0 -0.0433134642435884 0 0 -0.406202097398425 0 0.281683233422234 0 0 0 0.163062402426855 -0.160138496734324 0 0.190181776938177 0 0 0 -0.302699871752169 0 -0.649796374364122 0.141980571576187 0 -0.0662592985296064 0 0 0
"92" 0.40199228338226 0 0.0608205704458645 0 0 -0.312417519591521 0 0.412160432723598 0 0 -0.0893787904504774 0.0483407312305426 -0.258911692808856 0 0.29825538302983 0 0 0 -0.45847207931506 0 -0.659934086548629 0.191713310034413 0 -0.200394803647818 0 0 0
"93" 0.485837211912362 0 -0.160727937982509 0 0 -0.543536351504903 0 0.371371094193914 0 0 0 0.270830485336064 -0.268703317676775 0 0.185354269433843 0 0 0 -0.282067751741891 0 -0.681474696614479 0.145392628751859 0 -0.0024973076277568 0 0 0
"94" 0.506545357293705 0 -0.0822374244739127 0 0 -0.692427474605924 0 0.359375827426551 0 0 0 0.421108646790747 -0.211243042695779 -0.0468472237900846 0.253060239541267 0 0 0 -0.344727696655919 0 -0.73805826985528 0.145999205607851 0 0 0 0 0
"95" 0.4876690419619 0 0.240488422544015 0 0 -0.593923852280106 0 0.408997912442969 0 0 0 0.315151728867761 -0.260083826069966 -0.0271510279239446 0.233846288750517 0 0 0 -0.370685471797719 0 -0.70522365656436 0.150450231326569 0 -0.309374019964632 0 0 0
"96" 0.472205476224086 0 0.0977822703585971 0 0 -0.812024994425803 0 0.280420633538987 0 0 0 0.523563945636808 -0.159122845527782 0.0290333672594596 0.116477911632401 0 0 0 -0.218549183809354 0 -0.666173815266397 0.107098967356772 0 -0.239372808065329 0 0 0
"97" 0.468790809730043 0 -0.0994236323721192 0 0 -0.585702837118182 0 0.235151450191869 0 0 0 0.304371748978053 -0.142398607661333 0 0.196430060836207 0 0 0.0653323331136141 -0.322574042000553 0 -0.642892009942189 0.128738966708577 0 -0.071857153581584 0 0 0
"98" 0.506479446289354 0 -0.16514186864003 0 0 -0.925226475533708 0 0.362383459091114 0 0 0 0.645595585185973 -0.257616103174272 0 0.269898171535109 0 0 0.0304288052038379 -0.417979225069833 0 -0.677566106651163 0.189960964042526 0 -0.0170892239810773 0 0 0
"99" 0.42174429526086 0 -0.0390725495332899 0 0 -0.818572711584392 0 0.298486394196572 0 0 0 0.55216377366981 -0.163446463412705 0 0.18166814620484 0 0 -0.00403093562335993 -0.312544396944905 0 -0.622578372422984 0.162310387561735 -0.0209231828879034 -0.0626412983342427 0 0 0
"100" 0.438936182442104 0 -0.0178662928030069 0 0 -0.700875208722511 0 0.225945164432807 0 0 0 0.417631054832694 -0.139562578683684 0 0.107337685327634 0 0 0 -0.173150339065424 0 -0.616200013344889 0.10668663956912 -0.00982669754803263 -0.109992590789139 0 0 0
"101" 0.441458193114085 0 -0.067797661085549 0 0 -0.737375357572194 0 0.348849549126841 0 0 0 0.440829640694949 -0.245315053616516 0 0.238922472711967 0 0 0 -0.374010426135381 0 -0.604563415738327 0.171605764548959 0 -0.0829262283127452 0 0 0
"102" 0.537609948999203 0 0.00103834323828137 0 0 -0.616801440780399 0 0.500757527994616 0 0 0 0.319680528945601 -0.327296215374099 0 0.248965970712201 0 0 0.0131462378807988 -0.439536028779629 0 -0.777395637154446 0.193337411071593 -0.0446563322415653 -0.0802525984957666 0 0 0
"103" 0.507864728805496 0 0 0 0 -0.510961983232778 0 0.266835311545175 0 0 0 0.245533127697557 -0.122183686026803 0 0.183160910883254 0 0 0 -0.302216388294383 0 -0.71699758106278 0.150362537110688 -0.0444617322244062 -0.0823560390755297 0 0 0
